CName,ContextKey,MemberCode,IsRowKey,DefaultValue
A12.08.a_010_162,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[1],EntityName,0,
A12.08.a_010_163,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[1],EntityIdentificationLEI,0,
A12.08.a_010_164,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[1],EntityIdentificationBIC,0,
A12.08.a_010_165,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[1],CounterpartyTotalExposureRate,0,
A12.08.a_020_160_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[2],Ranking,1,2
A12.08.a_020_161,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[2],CounterpartyExposureFlag,0,
A12.08.a_020_162,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[2],EntityName,0,
A12.08.a_020_163,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[2],EntityIdentificationLEI,0,
A12.08.a_020_164,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[2],EntityIdentificationBIC,0,
A12.08.a_020_165,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[2],CounterpartyTotalExposureRate,0,
A12.08.a_030_160_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[3],Ranking,1,3
A12.08.a_030_161,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[3],CounterpartyExposureFlag,0,
A12.08.a_030_162,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[3],EntityName,0,
A12.08.a_030_163,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[3],EntityIdentificationLEI,0,
A12.08.a_030_164,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[3],EntityIdentificationBIC,0,
A12.08.a_030_165,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[3],CounterpartyTotalExposureRate,0,
A12.08.a_040_160_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[4],Ranking,1,4
A12.08.a_040_161,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[4],CounterpartyExposureFlag,0,
A12.08.a_040_162,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[4],EntityName,0,
A12.08.a_040_163,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[4],EntityIdentificationLEI,0,
A12.08.a_040_164,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[4],EntityIdentificationBIC,0,
A12.08.a_040_165,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[4],CounterpartyTotalExposureRate,0,
A12.08.a_050_160_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[5],Ranking,1,5
A12.08.a_050_161,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[5],CounterpartyExposureFlag,0,
A12.08.a_050_162,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[5],EntityName,0,
A12.08.a_050_163,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[5],EntityIdentificationLEI,0,
A12.08.a_050_164,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure.CounterpartyIdentification[5],EntityIdentificationBIC,0,
A12.08.a_050_165,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.FundToCounterpartyExposures.FundToCounterpartyExposure[5],CounterpartyTotalExposureRate,0,
A12.08.b_010_166_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[1],Ranking,1,1
A12.08.b_010_167,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[1],CounterpartyExposureFlag,0,
A12.08.b_010_168,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[1],EntityName,0,
A12.08.b_010_169,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[1],EntityIdentificationLEI,0,
A12.08.b_010_170,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[1],EntityIdentificationBIC,0,
A12.08.b_010_171,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[1],CounterpartyTotalExposureRate,0,
A12.08.b_020_166_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[2],Ranking,1,2
A12.08.b_020_167,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[2],CounterpartyExposureFlag,0,
A12.08.b_020_168,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[2],EntityName,0,
A12.08.b_020_169,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[2],EntityIdentificationLEI,0,
A12.08.b_020_170,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[2],EntityIdentificationBIC,0,
A12.08.b_020_171,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[2],CounterpartyTotalExposureRate,0,
A12.08.b_030_166_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[3],Ranking,1,3
A12.08.b_030_167,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[3],CounterpartyExposureFlag,0,
A12.08.b_030_168,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[3],EntityName,0,
A12.08.b_030_169,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[3],EntityIdentificationLEI,0,
A12.08.b_030_170,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[3],EntityIdentificationBIC,0,
A12.08.b_030_171,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[3],CounterpartyTotalExposureRate,0,
A12.08.b_040_166_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[4],Ranking,1,4
A12.08.b_040_167,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[4],CounterpartyExposureFlag,0,
A12.08.b_040_168,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[4],EntityName,0,
A12.08.b_040_169,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[4],EntityIdentificationLEI,0,
A12.08.b_040_170,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[4],EntityIdentificationBIC,0,
A12.08.b_040_171,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[4],CounterpartyTotalExposureRate,0,
A12.08.b_050_166_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[5],Ranking,1,5
A12.08.b_050_167,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[5],CounterpartyExposureFlag,0,
A12.08.b_050_168,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[5],EntityName,0,
A12.08.b_050_169,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[5],EntityIdentificationLEI,0,
A12.08.b_050_170,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure.CounterpartyIdentification[5],EntityIdentificationBIC,0,
A12.08.b_050_171,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CounterpartyToFundExposures.CounterpartyToFundExposure[5],CounterpartyTotalExposureRate,0,
A12.09.a_172_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile,ClearTransactionsThroughCCPFlag,0,
A12.09.b_010_173_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure[1],Ranking,1,1
A12.09.b_010_174,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[1],EntityName,0,
A12.09.b_010_175,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[1],EntityIdentificationLEI,0,
A12.09.b_010_176,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[1],EntityIdentificationBIC,0,
A12.09.b_010_177,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure[1],CCPExposureValue,0,
A12.09.b_020_173_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure[2],Ranking,1,2
A12.09.b_020_174,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[2],EntityName,0,
A12.09.b_020_175,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[2],EntityIdentificationLEI,0,
A12.09.b_020_176,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[2],EntityIdentificationBIC,0,
A12.09.b_020_177,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure[2],CCPExposureValue,0,
A12.09.b_030_173_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure[3],Ranking,1,3
A12.09.b_030_174,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[3],EntityName,0,
A12.09.b_030_175,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[3],EntityIdentificationLEI,0,
A12.09.b_030_176,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure.CCPIdentification[3],EntityIdentificationBIC,0,
A12.09.b_030_177,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.CounterpartyRiskProfile.CCPExposures.CCPExposure[3],CCPExposureValue,0,
A12.10_178_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays0to1Rate,0,
A12.10_179_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays2to7Rate,0,
A12.10_180_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays8to30Rate,0,
A12.10_181_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays31to90Rate,0,
A12.10_182_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays91to180Rate,0,
A12.10_183_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays181to365Rate,0,
A12.10_184_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,PortfolioLiquidityInDays365MoreRate,0,
A12.11_185_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.PortfolioLiquidityProfile,UnencumberedCash,0,
A12.12_186_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays0to1Rate,0,
A12.12_187_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays2to7Rate,0,
A12.12_188_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays8to30Rate,0,
A12.12_189_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays31to90Rate,0,
A12.12_190_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays91to180Rate,0,
A12.12_191_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays181to365Rate,0,
A12.12_192_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorLiquidityProfile,InvestorLiquidityInDays365MoreRate,0,
A12.13_193_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorRedemption,ProvideWithdrawalRightsFlag,0,
A12.13_194_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorRedemption,InvestorRedemptionFrequency,0,
A12.13_195_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorRedemption,InvestorRedemptionNoticePeriod,0,
A12.13_196_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorRedemption,InvestorRedemptionLockUpPeriod,0,
A12.14_197_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorIlliquidAssetArrangement,SidePocketRate,0,
A12.14_198_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorIlliquidAssetArrangement,GatesRate,0,
A12.14_199_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorIlliquidAssetArrangement,DealingSuspensionRate,0,
A12.14_200_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorIlliquidAssetArrangement.OtherArrangement,OtherArrangementType,0,
A12.14_201_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorIlliquidAssetArrangement.OtherArrangement,OtherArrangementRate,0,
A12.14_202_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorIlliquidAssetArrangement,TotalArrangementRate,0,
A12.14_203_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorPreferentialTreatment,InvestorPreferentialTreatmentFlag,0,
A12.14_204_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorPreferentialTreatment,DisclosureTermsPreferentialTreatmentFlag,0,
A12.14_205_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorPreferentialTreatment,LiquidityTermsPreferentialTreatmentFlag,0,
A12.14_206_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorPreferentialTreatment,FeeTermsPreferentialTreatmentFlag,0,
A12.14_207_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorArrangement.InvestorPreferentialTreatment,OtherTermsPreferentialTreatmentFlag,0,
A12.15_010_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[NFCO],InvestorGroupType,1,NFCO
A12.15_010_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[NFCO],InvestorGroupRate,0,
A12.15_020_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[BANK],InvestorGroupType,1,BANK
A12.15_020_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[BANK],InvestorGroupRate,0,
A12.15_030_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[OCIU],InvestorGroupType,1,OCIU
A12.15_030_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[OCIU],InvestorGroupRate,0,
A12.15_040_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[OFIN],InvestorGroupType,1,OFIN
A12.15_040_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[OFIN],InvestorGroupRate,0,
A12.15_050_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[INSC],InvestorGroupType,1,INSC
A12.15_050_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[INSC],InvestorGroupRate,0,
A12.15_060_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[PFND],InvestorGroupType,1,PFND
A12.15_060_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[PFND],InvestorGroupRate,0,
A12.15_070_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[GENG],InvestorGroupType,1,GENG
A12.15_070_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[GENG],InvestorGroupRate,0,
A12.15_080_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[HHLD],InvestorGroupType,1,HHLD
A12.15_080_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[HHLD],InvestorGroupRate,0,
A12.15_090_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[UNKN],InvestorGroupType,1,UNKN
A12.15_090_209,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[UNKN],InvestorGroupRate,0,
A12.15_100_208_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFIndividualInfo.RiskProfile.LiquidityRiskProfile.InvestorGroups.InvestorGroup[NONE],InvestorGroupType,1,NONE
